"r","3","C:\Users\Likel\AppData\Local\Microsoft\WindowsApps\python3.9.exe C:/Users/Likel/PycharmProjects/Murdock-Alexander-Assn4/Murdock-Alexander-Assn4/main.py",,"PythonRunner",,"1644991476513","main.py"
"o","3",,"
",,"stdout","1644991476857",
"o","3",,"
",,"stdout","1644991476857",
"o","3",,"                       Oil Level:  0 >>EMPTY<<
",,"stdout","1644991476857",
"o","3",,"                      Fuel Level:  0 >>EMPTY<<
",,"stdout","1644991476857",
"o","3",,"                        Throttle:  not advanced
",,"stdout","1644991476857",
"o","3",,"                           Choke:  not engaged
",,"stdout","1644991476857",
"o","3",,"                     Fuel Cutoff:  fuel off
",,"stdout","1644991476857",
"o","3",,"                       Generator:  not engaged
",,"stdout","1644991476857",
"o","3",,"                        Breakers:  not engaged
",,"stdout","1644991476857",
"o","3",,"                   The engine is:  >>Not Running<<
",,"stdout","1644991476857",
"o","3",,"                The generator is:  >>Not Spinning<<
",,"stdout","1644991476857",
"o","3",,"                  The lights are:  >>OFF<<
",,"stdout","1644991476857",
"o","3",,"
",,"stdout","1644991476857",
"o","3",,"	s - starter button                   b - breaker engage on/off         
",,"stdout","1644991476857",
"o","3",,"	t - advance/retard throttle          f - add diesel fuel               
",,"stdout","1644991476857",
"o","3",,"	c - choke on/off                     o - add oil                       
",,"stdout","1644991476857",
"o","3",,"	v - fuel cutoff valve open/closed    w - wait                          
",,"stdout","1644991476857",
"o","3",,"	g - generator engage on/off          q - quit                          
",,"stdout","1644991476857",
"o","3",,"
",,"stdout","1644991476857",
"o","3",,"	p - panel                            m - menu                          
",,"stdout","1644991476857",
"o","3",,"
",,"stdout","1644991476857",
"o","3",,"action: ",,"stdout","1644991476857",
"o","3",,"You put in a quart of oil.
",,"stdout","1644991481182",
"o","3",,"
",,"stdout","1644991481182",
"o","3",,"action: ",,"stdout","1644991481182",
"o","3",,"Most bring engine to operating speed first. The engine has died...
",,"stdout","1644991482424",
"o","3",,"
",,"stdout","1644991482424",
"o","3",,"action: ",,"stdout","1644991482424",
"o","3",,"You pour in a gallon of diesel fuel.
",,"stdout","1644991487441",
"o","3",,"
",,"stdout","1644991487441",
"o","3",,"action: ",,"stdout","1644991487441",
"o","3",,"You engage the engine choke.
",,"stdout","1644991496142",
"o","3",,"
",,"stdout","1644991496142",
"o","3",,"action: ",,"stdout","1644991496142",
"o","3",,"You set the Fuel Cutoff Valve to ""fuel on"".
",,"stdout","1644991500110",
"o","3",,"
",,"stdout","1644991500110",
"o","3",,"action: ",,"stdout","1644991500110",
"o","3",,"
",,"stdout","1644991505529",
"o","3",,"
",,"stdout","1644991505529",
"o","3",,"                       Oil Level:  1 >>LOW<<
",,"stdout","1644991505529",
"o","3",,"                      Fuel Level:  1 >>LOW<<
",,"stdout","1644991505529",
"o","3",,"                        Throttle:  not advanced
",,"stdout","1644991505529",
"o","3",,"                           Choke:  engaged
",,"stdout","1644991505529",
"o","3",,"                     Fuel Cutoff:  fuel on
",,"stdout","1644991505529",
"o","3",,"                       Generator:  not engaged
",,"stdout","1644991505529",
"o","3",,"                        Breakers:  not engaged
",,"stdout","1644991505529",
"o","3",,"                   The engine is:  >>Not Running<<
",,"stdout","1644991505529",
"o","3",,"                The generator is:  >>Not Spinning<<
",,"stdout","1644991505529",
"o","3",,"                  The lights are:  >>OFF<<
",,"stdout","1644991505529",
"o","3",,"
",,"stdout","1644991505529",
"o","3",,"action: ",,"stdout","1644991505529",
"o","3",,"You punch the starter button.
",,"stdout","1644991512219",
"o","3",,"The engine sputters to life!
",,"stdout","1644991512219",
"o","3",,"
",,"stdout","1644991512219",
"o","3",,"action: ",,"stdout","1644991512219",
"o","3",,"You disengage the engine choke.
",,"stdout","1644991514471",
"o","3",,"
",,"stdout","1644991514471",
"o","3",,"action: ",,"stdout","1644991514471",
"o","3",,"You advance the throttle.
",,"stdout","1644991515265",
"o","3",,"The engine revs up to operating speed.
",,"stdout","1644991515265",
"o","3",,"
",,"stdout","1644991515265",
"o","3",,"action: ",,"stdout","1644991515265",
"o","3",,"Generator is engaged
",,"stdout","1644991518344",
"o","3",,"
",,"stdout","1644991518344",
"o","3",,"action: ",,"stdout","1644991518344",
"o","3",,"You back off the throttle.
",,"stdout","1644991522079",
"o","3",,"The engine drops to idle.
",,"stdout","1644991522079",
"o","3",,"
",,"stdout","1644991522079",
"o","3",,"action: ",,"stdout","1644991522079",
"o","3",,"Traceback (most recent call last):
",,"stderr","1644991612289",
"o","3",,"  File ""C:\Users\Likel\PycharmProjects\Murdock-Alexander-Assn4\Murdock-Alexander-Assn4\main.py"", line 117, in <module>
",,"stderr","1644991612289",
"o","3",,"    r = input(""action: "")
",,"stderr","1644991612289",
"o","3",,"  File ""C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.2800.0_x64__qbz5n2kfra8p0\lib\codecs.py"", line 319, in decode
",,"stderr","1644991612289",
"o","3",,"    def decode(self, input, final=False):
",,"stderr","1644991612289",
"o","3",,"KeyboardInterrupt
",,"stderr","1644991612289",
"o","3",,"
Process finished with exit code -1073741510 (0xC000013A: interrupted by Ctrl+C)
",,"system","1644991612289",
"r","4","C:\Users\Likel\AppData\Local\Microsoft\WindowsApps\python3.9.exe C:/Users/Likel/PycharmProjects/Murdock-Alexander-Assn4/Murdock-Alexander-Assn4/main.py",,"PythonRunner",,"1644991613734","main.py"
"o","4",,"
",,"stdout","1644991614162",
"o","4",,"
",,"stdout","1644991614162",
"o","4",,"                       Oil Level:  0 >>EMPTY<<
",,"stdout","1644991614162",
"o","4",,"                      Fuel Level:  0 >>EMPTY<<
",,"stdout","1644991614162",
"o","4",,"                        Throttle:  not advanced
",,"stdout","1644991614162",
"o","4",,"                           Choke:  not engaged
",,"stdout","1644991614162",
"o","4",,"                     Fuel Cutoff:  fuel off
",,"stdout","1644991614162",
"o","4",,"                       Generator:  not engaged
",,"stdout","1644991614162",
"o","4",,"                        Breakers:  not engaged
",,"stdout","1644991614162",
"o","4",,"                   The engine is:  >>Not Running<<
",,"stdout","1644991614162",
"o","4",,"                The generator is:  >>Not Spinning<<
",,"stdout","1644991614162",
"o","4",,"                  The lights are:  >>OFF<<
",,"stdout","1644991614162",
"o","4",,"
",,"stdout","1644991614162",
"o","4",,"	s - starter button                   b - breaker engage on/off         
",,"stdout","1644991614162",
"o","4",,"	t - advance/retard throttle          f - add diesel fuel               
",,"stdout","1644991614162",
"o","4",,"	c - choke on/off                     o - add oil                       
",,"stdout","1644991614162",
"o","4",,"	v - fuel cutoff valve open/closed    w - wait                          
",,"stdout","1644991614162",
"o","4",,"	g - generator engage on/off          q - quit                          
",,"stdout","1644991614162",
"o","4",,"
",,"stdout","1644991614162",
"o","4",,"	p - panel                            m - menu                          
",,"stdout","1644991614162",
"o","4",,"
",,"stdout","1644991614162",
"o","4",,"action: ",,"stdout","1644991614162",
"o","4",,"You put in a quart of oil.
",,"stdout","1644991617438",
"o","4",,"
",,"stdout","1644991617438",
"o","4",,"action: ",,"stdout","1644991617438",
"o","4",,"You put in a quart of oil.
",,"stdout","1644991617858",
"o","4",,"
",,"stdout","1644991617858",
"o","4",,"action: ",,"stdout","1644991617858",
"o","4",,"You put in a quart of oil.
",,"stdout","1644991618160",
"o","4",,"
",,"stdout","1644991618160",
"o","4",,"action: ",,"stdout","1644991618160",
"o","4",,"The oil reservoir already is full.
",,"stdout","1644991618479",
"o","4",,"
",,"stdout","1644991618479",
"o","4",,"action: ",,"stdout","1644991618479",
"o","4",,"You pour in a gallon of diesel fuel.
",,"stdout","1644991620745",
"o","4",,"
",,"stdout","1644991620745",
"o","4",,"action: ",,"stdout","1644991620745",
"o","4",,"You pour in a gallon of diesel fuel.
",,"stdout","1644991621921",
"o","4",,"
",,"stdout","1644991621921",
"o","4",,"action: ",,"stdout","1644991621921",
"o","4",,"You pour in a gallon of diesel fuel.
",,"stdout","1644991622203",
"o","4",,"
",,"stdout","1644991622203",
"o","4",,"action: ",,"stdout","1644991622203",
"o","4",,"You pour in a gallon of diesel fuel.
",,"stdout","1644991622407",
"o","4",,"
",,"stdout","1644991622407",
"o","4",,"action: ",,"stdout","1644991622407",
"o","4",,"You pour in a gallon of diesel fuel.
",,"stdout","1644991622628",
"o","4",,"
",,"stdout","1644991622628",
"o","4",,"action: ",,"stdout","1644991622628",
"o","4",,"The tank is already full.
",,"stdout","1644991623475",
"o","4",,"
",,"stdout","1644991623475",
"o","4",,"action: ",,"stdout","1644991623475",
"o","4",,"You engage the engine choke.
",,"stdout","1644991626733",
"o","4",,"
",,"stdout","1644991626733",
"o","4",,"action: ",,"stdout","1644991626733",
"o","4",,"You set the Fuel Cutoff Valve to ""fuel on"".
",,"stdout","1644991627731",
"o","4",,"
",,"stdout","1644991627731",
"o","4",,"action: ",,"stdout","1644991627731",
"o","4",,"
",,"stdout","1644991636788",
"o","4",,"
",,"stdout","1644991636788",
"o","4",,"                       Oil Level:  3 >>FULL<<
",,"stdout","1644991636788",
"o","4",,"                      Fuel Level:  5 >>FULL<<
",,"stdout","1644991636788",
"o","4",,"                        Throttle:  not advanced
",,"stdout","1644991636788",
"o","4",,"                           Choke:  engaged
",,"stdout","1644991636788",
"o","4",,"                     Fuel Cutoff:  fuel on
",,"stdout","1644991636788",
"o","4",,"                       Generator:  not engaged
",,"stdout","1644991636788",
"o","4",,"                        Breakers:  not engaged
",,"stdout","1644991636788",
"o","4",,"                   The engine is:  >>Not Running<<
",,"stdout","1644991636788",
"o","4",,"                The generator is:  >>Not Spinning<<
",,"stdout","1644991636788",
"o","4",,"                  The lights are:  >>OFF<<
",,"stdout","1644991636788",
"o","4",,"
",,"stdout","1644991636788",
"o","4",,"action: ",,"stdout","1644991636788",
"o","4",,"You punch the starter button.
",,"stdout","1644991650547",
"o","4",,"The engine sputters to life!
",,"stdout","1644991650547",
"o","4",,"
",,"stdout","1644991650547",
"o","4",,"action: ",,"stdout","1644991650547",
"o","4",,"You disengage the engine choke.
",,"stdout","1644991652527",
"o","4",,"
",,"stdout","1644991652527",
"o","4",,"action: ",,"stdout","1644991652527",
"o","4",,"You advance the throttle.
",,"stdout","1644991660293",
"o","4",,"The engine revs up to operating speed.
",,"stdout","1644991660293",
"o","4",,"
",,"stdout","1644991660293",
"o","4",,"action: ",,"stdout","1644991660293",
"o","4",,"Generator is engaged
",,"stdout","1644991662133",
"o","4",,"
",,"stdout","1644991662133",
"o","4",,"action: ",,"stdout","1644991662133",
"o","4",,"
",,"stdout","1644991663565",
"o","4",,"
",,"stdout","1644991663565",
"o","4",,"                       Oil Level:  3 >>FULL<<
",,"stdout","1644991663565",
"o","4",,"                      Fuel Level:  5 >>FULL<<
",,"stdout","1644991663565",
"o","4",,"                        Throttle:  advanced
",,"stdout","1644991663565",
"o","4",,"                           Choke:  not engaged
",,"stdout","1644991663565",
"o","4",,"                     Fuel Cutoff:  fuel on
",,"stdout","1644991663565",
"o","4",,"                       Generator:  Engaged
",,"stdout","1644991663565",
"o","4",,"                        Breakers:  not engaged
",,"stdout","1644991663565",
"o","4",,"                   The engine is:  >>At Speed<<
",,"stdout","1644991663565",
"o","4",,"                The generator is:  >>Spinning<<
",,"stdout","1644991663565",
"o","4",,"                  The lights are:  >>OFF<<
",,"stdout","1644991663565",
"o","4",,"
",,"stdout","1644991663565",
"o","4",,"action: ",,"stdout","1644991663565",
"o","4",,"You back off the throttle.
",,"stdout","1644991677577",
"o","4",,"The engine drops to idle.
",,"stdout","1644991677577",
"o","4",,"
",,"stdout","1644991677577",
"o","4",,"action: ",,"stdout","1644991677577",
"o","4",,"
",,"stdout","1644991681102",
"o","4",,"
",,"stdout","1644991681102",
"o","4",,"                       Oil Level:  3 >>FULL<<
",,"stdout","1644991681102",
"o","4",,"                      Fuel Level:  5 >>FULL<<
",,"stdout","1644991681102",
"o","4",,"                        Throttle:  not advanced
",,"stdout","1644991681102",
"o","4",,"                           Choke:  not engaged
",,"stdout","1644991681102",
"o","4",,"                     Fuel Cutoff:  fuel on
",,"stdout","1644991681102",
"o","4",,"                       Generator:  not engaged
",,"stdout","1644991681102",
"o","4",,"                        Breakers:  not engaged
",,"stdout","1644991681102",
"o","4",,"                   The engine is:  >>Not Running<<
",,"stdout","1644991681102",
"o","4",,"                The generator is:  >>Not Spinning<<
",,"stdout","1644991681102",
"o","4",,"                  The lights are:  >>OFF<<
",,"stdout","1644991681102",
"o","4",,"
",,"stdout","1644991681102",
"o","4",,"action: ",,"stdout","1644991681102",
"o","4",,"Traceback (most recent call last):
",,"stderr","1644991739589",
"o","4",,"  File ""C:\Users\Likel\PycharmProjects\Murdock-Alexander-Assn4\Murdock-Alexander-Assn4\main.py"", line 117, in <module>
",,"stderr","1644991739589",
"o","4",,"    r = input(""action: "")
",,"stderr","1644991739589",
"o","4",,"  File ""C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.2800.0_x64__qbz5n2kfra8p0\lib\codecs.py"", line 319, in decode
",,"stderr","1644991739589",
"o","4",,"    def decode(self, input, final=False):
",,"stderr","1644991739589",
"o","4",,"KeyboardInterrupt
",,"stderr","1644991739589",
"o","4",,"
Process finished with exit code -1073741510 (0xC000013A: interrupted by Ctrl+C)
",,"system","1644991739597",
"r","5","C:\Users\Likel\AppData\Local\Microsoft\WindowsApps\python3.9.exe C:/Users/Likel/PycharmProjects/Murdock-Alexander-Assn4/Murdock-Alexander-Assn4/main.py",,"PythonRunner",,"1644991741051","main.py"
"o","5",,"
",,"stdout","1644991741567",
"o","5",,"
",,"stdout","1644991741567",
"o","5",,"                       Oil Level:  0 >>EMPTY<<
",,"stdout","1644991741567",
"o","5",,"                      Fuel Level:  0 >>EMPTY<<
",,"stdout","1644991741567",
"o","5",,"                        Throttle:  not advanced
",,"stdout","1644991741567",
"o","5",,"                           Choke:  not engaged
",,"stdout","1644991741567",
"o","5",,"                     Fuel Cutoff:  fuel off
",,"stdout","1644991741567",
